shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57257119,-121.5870404,196,31594.57
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.56323374,-121.5374649,162,20565.81
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.54682111,-121.5426416,40,5526.23
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.53512571,-121.5614973,187,25894.53
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66938017,-121.7238478,70,5670.46
2edb9e1f-1266-4edf-8c37-f380305275fc,38.5528783,-121.693859,95,20585.27
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.7356609,-122.1445821,197,42523.58
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.57185102,-121.4894147,5,1513.9
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.56807023,-121.533085,160,19907.29
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67882415,-121.7733296,1,172.21
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67097308,-121.7934107,28,4087.61
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.66871032,-121.7563339,159,33961.98
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.66297064,-121.7717672,176,35926.95
cc19e021-e809-41f6-b4ce-1d90add87a38,38.56059264,-121.73652,43,3499.72
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.53910527,-121.754488,91,35258.83
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59176161,-121.5487082,106,7500.44
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.5392139,-121.7538443,93,35320.29
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.66935319,-121.8801915,65,14567.42
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.58195164,-121.4997276,256,39840.64
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.56286995,-121.5278643,54,7738.93
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68483631,-121.7927014,94,9517.87
2edb9e1f-1266-4edf-8c37-f380305275fc,38.56582141,-121.6258841,81,14497.65
8cc45367-af84-4469-a4f8-fa528149ce91,38.65989185,-121.7640326,0,0
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.54732583,-121.7406838,103,16453.51
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.68104804,-121.756153,152,11477.81
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68449471,-121.7562708,121,13959.96
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58222849,-121.5190289,127,17981.98
2edb9e1f-1266-4edf-8c37-f380305275fc,38.54678712,-121.7223498,104,23153.69
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59106861,-121.5400108,78,5229.25
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.58087151,-121.4866604,1,387.81
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.70469816,-122.118736,50,4858.43
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.61414409,-121.5121665,122,35515.35
8cc45367-af84-4469-a4f8-fa528149ce91,38.66964377,-121.5912882,64,17571.92
8cc45367-af84-4469-a4f8-fa528149ce91,38.57827312,-121.5667408,263,45744.63
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54631874,-121.7471696,105,27785.88
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.57590419,-121.4953417,219,14897.14
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58198974,-121.5000292,112,14642.57
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67616637,-121.7932838,199,39238.06
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.6741046,-121.9141568,171,25444.4
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.6778479,-121.8363638,198,32534.58
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.67531336,-121.8018762,45,7227.5
8cc45367-af84-4469-a4f8-fa528149ce91,38.6867495,-121.587616,83,19583.96
4f52cb74-1adb-4da5-919e-745715b6ae26,38.5749825,-121.5357686,69,24119.89
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.59463224,-121.5039328,49,5252.24
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.57802266,-121.4943973,212,14791.09
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57165441,-121.7678802,53,10485.24
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.66573573,-121.5384366,93,13738.22
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58646823,-121.5267065,17,1144.95
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59024848,-121.5348625,152,9786.1
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.69551755,-122.0162262,105,28561.38
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.55786872,-121.7177136,123,24402.32
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58935674,-121.5520717,119,7925.17
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70689247,-122.0704636,151,34025.97
8cc45367-af84-4469-a4f8-fa528149ce91,38.54336427,-121.7496427,381,63544.19
8cc45367-af84-4469-a4f8-fa528149ce91,38.55510159,-121.7073462,326,59176.74
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.67209894,-121.5922295,371,61308.54
4f52cb74-1adb-4da5-919e-745715b6ae26,38.55221636,-121.7587469,1,714.27
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.59055406,-121.5490214,31,4469.5
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54635528,-121.7454168,104,27633.5
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54784257,-121.6985747,73,22443.08
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.67673564,-121.7979973,38,6788.37
8cc45367-af84-4469-a4f8-fa528149ce91,38.55175312,-121.7201916,341,60364.78
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67473252,-121.7426058,77,11403.09
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59021782,-121.5498206,136,8374.34
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.53994078,-121.731814,95,25938.79
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.53693804,-121.7642419,14,1720.61
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.65989185,-121.7648145,424,78494.51
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59174489,-121.5475495,103,7398.9
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58652263,-121.5267253,15,1157.13
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.68324987,-121.793148,204,40025.29
8cc45367-af84-4469-a4f8-fa528149ce91,38.67338053,-121.6773388,46,10049.2
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.56042879,-121.6549617,188,25540.9
8cc45367-af84-4469-a4f8-fa528149ce91,38.548766,-121.7301014,360,61336.86
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.55898377,-121.5302263,49,7257.35
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.56112573,-121.7860116,9,1856.19
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.67734211,-121.7657151,229,39118.33
1ff5077a-353f-46f6-a144-6633479680fe,38.54186065,-121.7404946,98,24132.8
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.57795036,-121.4989633,204,14049.7
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55846543,-121.786187,199,32894.79
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.66904614,-121.8723261,62,13873.64
4f52cb74-1adb-4da5-919e-745715b6ae26,38.55190477,-121.6918611,49,9599.54
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.70398201,-122.115567,54,5153.96
cc19e021-e809-41f6-b4ce-1d90add87a38,38.55935549,-121.7301065,57,4346.08
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58912545,-121.5520022,27,4159.27
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.57625187,-121.5294197,94,20893.1
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55366454,-121.7816948,183,31970.64
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.5814581,-121.5183609,195,12595.6
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57521733,-121.5358608,41,6533.26
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58784371,-121.5151428,151,9781.31
8cc45367-af84-4469-a4f8-fa528149ce91,38.58229867,-121.5194892,235,41426.67
1ff5077a-353f-46f6-a144-6633479680fe,38.56664618,-121.6214349,61,13266.25
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.54617732,-121.7471387,13,727.58
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.5617214,-121.5286148,169,21544.01
cc19e021-e809-41f6-b4ce-1d90add87a38,38.57301107,-121.498154,183,28825.92
1ff5077a-353f-46f6-a144-6633479680fe,38.54615177,-121.7508666,118,25477.77
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67746802,-121.7784508,223,42266.43
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66861854,-121.7270763,59,5213.61
8cc45367-af84-4469-a4f8-fa528149ce91,38.6736178,-121.7240172,40,5999.59
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.67726487,-121.7446627,396,74694.48
4f52cb74-1adb-4da5-919e-745715b6ae26,38.55099818,-121.6909787,48,9472.93
6c7fe86b-3458-4719-a607-f9282be4dcbc,38.57723555,-121.5245181,27,7809.46
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.55343942,-121.7813483,31,3147.13
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.67790289,-121.8484579,196,31485.43
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55534851,-121.7873884,194,32528
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68730754,-121.7937318,86,9197.94
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.68454137,-121.7932578,20,2579.58
cc19e021-e809-41f6-b4ce-1d90add87a38,38.56049723,-121.7175298,75,5860.21
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.55930853,-121.6631218,66,9060.33
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66886906,-121.725967,64,5323.76
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55532063,-121.6848961,93,19759.75
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57968709,-121.5399368,223,35927.35
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.5617697,-121.6471106,143,18697.29
1ff5077a-353f-46f6-a144-6633479680fe,38.55691307,-121.6777285,74,18278.29
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70668426,-122.058171,141,32927.52
1ff5077a-353f-46f6-a144-6633479680fe,38.57812778,-121.4959841,15,1948.83
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.57263709,-121.4969951,161,40932.35
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.57791684,-121.525308,24,5650.8
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59197426,-121.5400464,82,5340.78
8cc45367-af84-4469-a4f8-fa528149ce91,38.64117876,-121.7660957,458,76669.76
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57928509,-121.5218946,36,5232.3
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.5525305,-121.6939786,129,14489.2
2edb9e1f-1266-4edf-8c37-f380305275fc,38.53346495,-121.7439499,119,25592.48
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.6782782,-121.9429436,167,22904.38
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.57567227,-121.495404,11,2384.8
8cc45367-af84-4469-a4f8-fa528149ce91,38.54874234,-121.7287955,359,61223.34
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68087768,-121.7560136,125,14373.63
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.59218557,-121.5553743,38,5190.76
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.675895,-121.8003726,215,35930.34
1ff5077a-353f-46f6-a144-6633479680fe,38.57532716,-121.5716203,49,8831.55
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.57524279,-121.5614159,83,18091.59
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58004517,-121.5228953,142,18101.45
8cc45367-af84-4469-a4f8-fa528149ce91,38.58833657,-121.5042625,193,37482.92
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.66280163,-121.5366469,90,13376.91
8cc45367-af84-4469-a4f8-fa528149ce91,38.68455376,-121.5902649,80,19248.71
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68068482,-121.7529381,128,14650
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57517961,-121.5554476,60,8255.6
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.70686186,-122.0576703,140,32879.83
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.5463778,-121.745258,99,16040.58
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58013333,-121.506319,236,16317.95
1ff5077a-353f-46f6-a144-6633479680fe,38.58160743,-121.5119105,20,3460.85
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67031492,-121.5455788,102,28540.04
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68501164,-121.7931685,62,7137.94
8cc45367-af84-4469-a4f8-fa528149ce91,38.62573392,-121.5175859,176,33106.07
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59168596,-121.5482972,72,4503.05
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.68072136,-121.7528908,147,11177.63
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.55945697,-121.7584682,109,30244.64
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58889152,-121.5210183,157,10307.72
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.68592269,-121.996151,131,17190.78
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.6643992,-121.7565147,242,41364.27
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57465123,-121.5269368,68,10133.86
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.5928623,-121.5134307,53,3325.92
8cc45367-af84-4469-a4f8-fa528149ce91,38.57964216,-121.5042877,218,39974.65
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.6538019,-121.7649459,161,18932.67
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.66871032,-121.7563339,140,16246.97
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67141428,-121.5803704,111,17606.78
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.55407065,-121.6902987,59,20314.29
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66719414,-121.7324163,49,4606.13
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.5941441,-121.5381018,78,5738.43
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.5548446,-121.7077408,140,19519.44
1ff5077a-353f-46f6-a144-6633479680fe,38.54814009,-121.7164637,83,21786.27
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.70199522,-122.0348979,103,12576.73
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.56305115,-121.5282155,166,21378.2
4f52cb74-1adb-4da5-919e-745715b6ae26,38.53986433,-121.7253337,14,4788.82
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.55776278,-121.7247049,127,25012.41
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.67718945,-121.7582513,66,9946.85
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.66866823,-121.8752908,64,14135.48
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.58657887,-121.5030201,41,4339.28
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58969494,-121.551371,28,4243
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.67524091,-121.801829,213,35783.62
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58008189,-121.5487576,71,10288.1
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59424529,-121.5260709,109,7527.51
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58870181,-121.5671119,54,6903.85
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.54564354,-121.7687971,66,4869
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.56101087,-121.7718322,3,623.76
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59034043,-121.5336165,27,2075.51
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.59525061,-121.5150713,125,8653.14
8cc45367-af84-4469-a4f8-fa528149ce91,38.57854247,-121.4958878,212,39144.99
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.59149987,-121.5557927,40,5275.19
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.67654916,-121.8025286,49,7417.41
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57098869,-121.530224,65,9636.63
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54326806,-121.7150461,85,24342.48
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.5918405,-121.5398468,80,5316.21
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.57419428,-121.5030252,120,24210.09
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59461223,-121.5423765,89,6250.4
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57982523,-121.5375228,224,36137.61
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.5641468,-121.7096171,105,23048.59
8cc45367-af84-4469-a4f8-fa528149ce91,38.5847216,-121.7667672,425,69541
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66212978,-121.7356112,37,3670.69
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55228164,-121.7796841,178,31732.08
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.70664678,-122.0444335,94,11486.2
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.67710323,-121.7380345,122,9397.17
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.54338966,-121.56763,5,385.29
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.54740217,-121.7411476,162,28683.84
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66265591,-121.744004,20,2552.2
1ff5077a-353f-46f6-a144-6633479680fe,38.55385248,-121.6908381,77,19467.35
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57613961,-121.5250081,73,10376.56
4f52cb74-1adb-4da5-919e-745715b6ae26,38.57912499,-121.5012781,80,27392.35
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.70618812,-122.0806782,70,8223.05
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59040174,-121.5496387,113,7679.3
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.58188651,-121.5139542,199,12675.25
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.68468374,-121.7839267,11,1732.68
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.71180293,-122.12483,42,3899.23
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.58198317,-121.5033225,272,41418.04
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.6627317,-121.7615376,7,1017.29
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.52829774,-121.7692178,79,6803.37
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.56688401,-121.6201015,62,13960.96
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.5584968,-121.6689439,138,16765.25
1ff5077a-353f-46f6-a144-6633479680fe,38.54151833,-121.7439632,104,24445.74
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.5820907,-121.5195661,183,12098.28
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.69710916,-122.0208752,111,29052.35
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55008355,-121.7077773,100,21835.35
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.5963407,-121.526349,104,7287.53
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.55946338,-121.7447841,152,27298.2
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.69219232,-122.0167895,100,28179.27
cc19e021-e809-41f6-b4ce-1d90add87a38,38.558496,-121.7287452,58,4498.11
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.54735172,-121.7115096,80,23599.88
8cc45367-af84-4469-a4f8-fa528149ce91,38.54631874,-121.7471696,375,62856.43
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.58196347,-121.5000402,254,39812.23
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57836277,-121.4958581,22,2741.22
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58007815,-121.5068131,208,13689.11
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.58160743,-121.5119105,29,4274.06
8cc45367-af84-4469-a4f8-fa528149ce91,38.5854241,-121.503239,196,37819.89
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.67730296,-121.7562207,22,3071.53
1ff5077a-353f-46f6-a144-6633479680fe,38.58196449,-121.5158683,25,3814.38
8cc45367-af84-4469-a4f8-fa528149ce91,38.57616325,-121.573848,268,46406.04
2edb9e1f-1266-4edf-8c37-f380305275fc,38.52666542,-121.7676441,139,27894.47
44d8ab15-d89b-4dc1-9e61-71cfd58d4bce,38.52820611,-121.7567572,45,7335.3
8cc45367-af84-4469-a4f8-fa528149ce91,38.67329652,-121.6616596,48,11409.46
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.67501448,-121.7562161,155,33261.3
3a8d1076-986f-4a12-8b14-fa4ac0f2df5b,38.59435309,-121.5259249,62,4426.95
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57812778,-121.4959841,23,2769.53
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57750066,-121.4962543,27,2857.44
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.57961306,-121.5043904,121,16218.5
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58795239,-121.5161767,152,9871.92
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66869728,-121.7312383,78,6372.99
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.58057756,-121.5264876,81,10906.05
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.68013196,-121.7839401,9,1226.88
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57844948,-121.4957572,21,2728.2
2edb9e1f-1266-4edf-8c37-f380305275fc,38.54537235,-121.7277496,108,23649.39
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.71213056,-122.1251076,177,39281.04
2edb9e1f-1266-4edf-8c37-f380305275fc,38.5465825,-121.770539,154,30392.16
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66253422,-121.7356112,38,3715.63
1c8cfd2f-2a30-4949-8d90-627d668f3b46,38.55445019,-121.688444,58,20147.69
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.58930872,-121.5465257,20,3592.12
8cc45367-af84-4469-a4f8-fa528149ce91,38.65164623,-121.7658272,465,77833.68
2edb9e1f-1266-4edf-8c37-f380305275fc,38.57429816,-121.4884269,8,1210.61
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.57567227,-121.495404,16,2320.08
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.56520462,-121.629419,64,14791.75
5c34f10f-559d-4a52-b8c5-4f250851e6f2,38.68441209,-121.7705138,113,12699.96
4f52cb74-1adb-4da5-919e-745715b6ae26,38.57492215,-121.5547332,65,22472.2
2edb9e1f-1266-4edf-8c37-f380305275fc,38.52635304,-121.7672947,138,27848.35
1ff5077a-353f-46f6-a144-6633479680fe,38.54324794,-121.7318877,89,23246.96
8cc45367-af84-4469-a4f8-fa528149ce91,38.63931253,-121.7600099,445,75696.45
8cc45367-af84-4469-a4f8-fa528149ce91,38.58053343,-121.5289195,244,42448.52
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66397196,-121.7749191,187,17354.81
8cc45367-af84-4469-a4f8-fa528149ce91,38.54643936,-121.7586268,390,64569.8
2edb9e1f-1266-4edf-8c37-f380305275fc,38.55114302,-121.7031545,99,21416.72
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.52879419,-121.7563439,104,8293.55
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.57349691,-121.5803835,201,32182.46
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.69547303,-122.0161157,104,28550.59
8cc45367-af84-4469-a4f8-fa528149ce91,38.55803731,-121.7028772,312,58592.77
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.59292689,-121.5040967,48,5062.21
8cc45367-af84-4469-a4f8-fa528149ce91,38.6341654,-121.7626195,441,75079.4
8cc45367-af84-4469-a4f8-fa528149ce91,38.57441844,-121.5788963,272,46886.58
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.57695349,-121.5265962,96,21150.67
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.59919077,-121.5041395,55,5763.24
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.62319664,-121.7666502,32,4754.8
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.66288757,-121.7594967,247,41783.92
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.54155375,-121.7426125,26,1537.31
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.5607625,-121.7439498,147,27079.99
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58871595,-121.5141339,145,9639.54
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.69347262,-121.5898749,342,58667.25
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.55877561,-121.6944961,160,20880.76
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58912545,-121.5520022,61,4041.24
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.65989185,-121.7648145,256,42715.53
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.54974791,-121.7764248,43,3849.45
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.54173812,-121.7330152,45,2617.86
fee8130c-11d0-4ed4-aa80-204e57b33c5b,38.53413777,-121.7424396,114,9663.24
57bce3af-8193-4fbc-9976-3db4b6cd4d9e,38.55879671,-121.6967521,88,21435.1
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.68482472,-121.7915333,207,40333.21
daa4a6c5-6c77-4dc4-89f6-4c20c59c2c6e,38.57842755,-121.4957358,110,15733.99
0a81a25b-f600-4a98-8fbe-3b8604f99f55,38.54231473,-121.5704445,10,743.49
7ae4d65b-ccea-4afe-80e6-83b8fe2bf30d,38.66277224,-121.7566386,46,8155.25
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.56358043,-121.6369067,190,27148.39
47e2e6a3-f70d-467d-a993-5cbd5b93b78e,38.54605742,-121.7506986,6,411.32
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.69356166,-121.5904097,345,58717.39
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.66299291,-121.7752665,178,36230.61
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.67341273,-121.6215425,378,63883.47
5a628da4-35c5-4a0c-bc7a-0d56758184e4,38.64241867,-121.7661618,9,2201.92
792cca05-f7f8-4f89-8daa-55dd46d675e3,38.70801873,-122.0556719,89,10481.01
41f81bd8-b36b-4874-bc75-8f22aef9b513,38.66845229,-121.7419348,96,7522.44
52e2bec4-816b-4797-9f8c-c13f69997c4e,38.59055272,-121.5043321,47,4797.6
8cc45367-af84-4469-a4f8-fa528149ce91,38.54786905,-121.7380908,365,62043.12
b22deccb-df2a-4aa1-8197-056fdb7524d1,38.58785764,-121.5148933,150,9759.58
ca11a79b-3c35-4f1b-be36-e90944f20cce,38.65989447,-121.763464,1,49.35
